Estacao,Data,Hora,DirecaoVento,VelocidadeVentoMedia,VelocidadeVentoMaximaMedia,InsolacaoTotal,NebulosidadeMedia,NumDiasPrecipitacao,PrecipitacaoTotal,TempMinimaMedia,UmidadeRelativaMedia,Unnamed: 13,Latitude,Longitude,Bioma,area(m²)
82598,31/01/2016,0,,,,175.2,6.978495,,153.9,25.087097,81.790323,,-5.91,-35.2,Mata Atlântica,167264000.0
82598,29/02/2016,0,14.0,2.893243,5.0,220.7,6.2298849999999995,,73.8,24.958621,79.74107099999998,,-5.91,-35.2,Mata Atlântica,167264000.0
82598,31/03/2016,0,14.0,2.640874,5.1444,260.5,5.303763,,152.5,23.461289999999998,80.75,,-5.91,-35.2,Mata Atlântica,167264000.0
82598,30/04/2016,0,14.0,2.5893479999999998,6.68772,217.2,6.152778,,166.4,25.986667,81.43333299999998,,-5.91,-35.2,Mata Atlântica,167264000.0
82598,31/05/2016,0,14.0,2.187783,8.23104,246.7,5.8333330000000005,,207.9,25.91,81.524194,,-5.91,-35.2,Mata Atlântica,167264000.0
82598,30/06/2016,0,14.0,2.167584,5.1444,243.0,5.847222,,156.3,25.303333,81.05,,-5.91,-35.2,Mata Atlântica,167264000.0
82598,31/07/2016,0,14.0,2.837717,8.23104,267.7,5.658601999999999,,38.6,24.083871,78.983871,,-5.91,-35.2,Mata Atlântica,167264000.0
82598,31/08/2016,0,14.0,2.6840349999999997,6.17328,263.9,5.353261,,68.6,24.346429,78.31666700000002,,-5.91,-35.2,Mata Atlântica,167264000.0
82598,30/09/2016,0,14.0,3.1438,6.68772,298.8,5.013889,,42.2,25.306667,77.516667,,-5.91,-35.2,Mata Atlântica,167264000.0
82598,31/10/2016,0,14.0,4.165305,7.202160000000001,285.4,5.510753,,22.7,26.245161,75.91129000000002,,-5.91,-35.2,Mata Atlântica,167264000.0
82598,30/11/2016,0,14.0,2.930574,8.74548,281.9,4.929775,,19.0,26.58,74.827586,,-5.91,-35.2,Mata Atlântica,167264000.0
82598,31/12/2016,0,14.0,2.7455439999999998,5.1444,260.7,5.910326,,63.5,26.577419,74.81666700000002,,-5.91,-35.2,Mata Atlântica,167264000.0
82598,31/01/2017,0,9.0,2.119355,5.0,271.3,5.688172,,80.6,26.109676999999998,75.870968,,-5.91,-35.2,Mata Atlântica,167264000.0
82598,28/02/2017,0,14.0,1.317857,3.7,215.4,6.0,,65.0,26.289285999999997,76.85714300000002,,-5.91,-35.2,Mata Atlântica,167264000.0
82598,31/03/2017,0,14.0,0.630108,2.0,240.9,6.182796,,187.2,26.158065,78.5,,-5.91,-35.2,Mata Atlântica,167264000.0
82598,30/04/2017,0,0.0,0.384444,3.3,214.6,5.8,,254.1,25.673333,80.45,,-5.91,-35.2,Mata Atlântica,167264000.0
82598,31/05/2017,0,0.0,0.8795700000000001,4.0,225.2,6.0752690000000005,,229.4,24.435484,80.862903,,-5.91,-35.2,Mata Atlântica,167264000.0
82598,30/06/2017,0,9.0,1.555556,5.5,205.0,5.888889,,197.7,23.18,80.141667,,-5.91,-35.2,Mata Atlântica,167264000.0
82598,31/07/2017,0,14.0,2.63587,8.7,150.4,6.967741999999999,,414.3,21.909677,80.241935,,-5.91,-35.2,Mata Atlântica,167264000.0
82598,31/08/2017,0,14.0,3.6677419999999996,8.2,284.9,4.817204,,24.3,21.706452,75.33870999999998,,-5.91,-35.2,Mata Atlântica,167264000.0
82598,30/09/2017,0,14.0,4.673333,8.7,265.8,5.4222220000000005,,74.4,22.066667000000002,74.333333,,-5.91,-35.2,Mata Atlântica,167264000.0
82598,31/10/2017,0,14.0,4.426882,9.7,284.5,5.763441,,71.8,23.461289999999998,77.951613,,-5.91,-35.2,Mata Atlântica,167264000.0
82598,30/11/2017,0,14.0,4.242222,6.5,289.2,5.344444,,8.9,24.93,81.983333,,-5.91,-35.2,Mata Atlântica,167264000.0
82598,31/12/2017,0,14.0,3.3698919999999997,6.0,268.7,6.311828,,46.9,25.554839,83.19,,-5.91,-35.2,Mata Atlântica,167264000.0
82598,31/01/2018,0,14.0,3.4075269999999995,6.5,250.9,6.290323,,76.6,25.429032,,,-5.91,-35.2,Mata Atlântica,167264000.0
82598,28/02/2018,0,14.0,2.938095,5.7,207.3,6.654762,,217.2,25.407142999999998,,,-5.91,-35.2,Mata Atlântica,167264000.0
82598,31/03/2018,0,14.0,2.6784950000000003,5.1,258.6,6.612903,,274.4,26.225806,,,-5.91,-35.2,Mata Atlântica,167264000.0
82598,30/04/2018,0,14.0,2.286667,4.5,188.0,6.955556,,290.2,25.376667,,,-5.91,-35.2,Mata Atlântica,167264000.0
82598,31/05/2018,0,14.0,2.577419,5.1,213.3,7.2150539999999985,,223.3,25.364516000000002,,,-5.91,-35.2,Mata Atlântica,167264000.0
82598,30/06/2018,0,14.0,3.224444,5.7,216.7,6.7444440000000005,,252.8,23.662069,,,-5.91,-35.2,Mata Atlântica,167264000.0
82598,31/07/2018,0,14.0,4.413978,8.7,209.6,6.7741940000000005,,289.1,22.870967999999998,,,-5.91,-35.2,Mata Atlântica,167264000.0
82598,31/08/2018,0,14.0,5.706452,9.4,284.6,5.935484,,45.0,23.145160999999998,,,-5.91,-35.2,Mata Atlântica,167264000.0
82598,30/09/2018,0,14.0,6.115556,10.8,276.1,6.3,,61.2,23.3,,,-5.91,-35.2,Mata Atlântica,167264000.0
82598,31/10/2018,0,14.0,5.160215,10.8,308.5,6.096774,,0.0,24.603226,,,-5.91,-35.2,Mata Atlântica,167264000.0
82598,30/11/2018,0,14.0,5.178889,9.2,285.3,6.233333,,7.5,25.03,,,-5.91,-35.2,Mata Atlântica,167264000.0
82598,31/12/2018,0,14.0,4.034408999999999,8.0,286.6,6.096774,,66.3,25.106451999999997,74.766129,,-5.91,-35.2,Mata Atlântica,167264000.0
82598,31/01/2019,0,14.0,4.704301,11.2,275.8,6.354839,,25.4,25.070968,74.475806,,-5.91,-35.2,Mata Atlântica,167264000.0
82598,28/02/2019,0,14.0,3.203148,9.25992,198.2,7.064814999999999,,141.5,25.278571,78.08035699999998,,-5.91,-35.2,Mata Atlântica,167264000.0
82598,31/03/2019,0,14.0,2.826654,6.68772,173.6,7.1153850000000025,,239.7,24.725806,80.596774,,-5.91,-35.2,Mata Atlântica,167264000.0
82598,30/04/2019,0,14.0,3.160948,7.202160000000001,193.1,7.176966,,470.7,24.343332999999998,81.833333,,-5.91,-35.2,Mata Atlântica,167264000.0
82598,31/05/2019,0,14.0,3.418537,8.74548,238.2,6.68956,,206.7,24.522581,79.024194,,-5.91,-35.2,Mata Atlântica,167264000.0
82598,30/06/2019,0,14.0,3.242706,6.68772,199.0,6.2645349999999995,,275.6,23.146667,80.181034,,-5.91,-35.2,Mata Atlântica,167264000.0
82598,31/07/2019,0,14.0,3.887604,8.74548,196.0,6.772152,,190.5,22.711111,80.423077,,-5.91,-35.2,Mata Atlântica,167264000.0
82598,31/08/2019,0,14.0,5.929889,9.77436,266.7,5.733696,,64.7,22.554839,77.983871,,-5.91,-35.2,Mata Atlântica,167264000.0
82598,30/09/2019,0,14.0,5.624544,10.2888,261.8,6.138889,,60.4,23.72666700000001,78.0,,-5.91,-35.2,Mata Atlântica,167264000.0
